player_name,last_season,player_club_id,yellow_cards,red_cards,goals,assists,minutes_played
Bukayo Saka,2023,11,3,0,13,8,2139
Bura Nogueira,2020,4294,1,0,0,0,778
Burak Ince,2021,10,0,0,0,0,138
Burak Yilmaz,2020,1082,6,0,16,5,2056
Burak Yilmaz,2021,1082,9,1,4,3,2219
Burgui,2019,1108,0,0,0,0,20
Burgui,2020,1108,0,0,0,0,20
Béni Makouana,2021,969,4,0,0,0,303
Béni Makouana,2022,969,1,0,0,1,190
Bénie Traoré,2023,350,0,0,0,0,385
Bénie Traoré,2023,995,0,1,0,1,188
Cafú,2022,703,0,0,0,0,6
Cafú Phete,2019,2457,2,0,0,0,1075
Cafú Phete,2019,3329,1,0,0,0,20
Cafú Phete,2020,2457,7,1,1,1,2042
Cafú Phete,2021,2457,8,0,0,1,1854
Cafú Phete,2023,3325,2,0,0,0,443
Caio Henrique,2020,162,0,0,0,5,2375
Caio Henrique,2021,162,5,0,2,9,2670
Caio Henrique,2022,162,3,0,1,9,2899
Caio Henrique,2023,162,0,0,0,4,530
Caio Lucas,2019,294,0,0,1,0,55
Caio Secco,2020,1301,0,0,0,0,180
Caju,2019,1075,0,0,0,0,72
Caju,2020,1075,0,0,0,0,16
Caleb Ekuban,2021,252,2,0,1,2,1716
Caleb Ekuban,2023,252,0,0,2,1,711
Caleb Okoli,2022,800,2,0,0,0,953
Caleb Okoli,2023,8970,6,0,0,0,1855
Caleb Watts,2020,180,1,0,0,0,36
Calila,2019,2457,4,0,0,0,703
Calila,2020,2457,1,0,0,1,960
Calila,2021,2457,9,1,0,2,1888
Calila,2022,2423,3,0,0,0,642
Callum Hudson-Odoi,2019,631,1,0,1,5,851
Callum Hudson-Odoi,2020,631,0,0,2,3,1058
Callum Hudson-Odoi,2021,631,1,0,1,3,966
Callum Hudson-Odoi,2022,15,0,0,0,1,604
Callum Hudson-Odoi,2023,703,0,0,4,2,960
Callum Robinson,2019,350,1,0,1,2,676
Callum Robinson,2020,984,0,0,5,0,1563
Callum Wilson,2019,989,9,0,8,3,2898
Callum Wilson,2020,762,2,0,12,5,2085
Callum Wilson,2021,762,4,0,8,0,1389
Callum Wilson,2022,762,4,0,18,5,1887
Callum Wilson,2023,762,2,0,7,1,858
Calum Chambers,2019,11,5,0,1,1,1103
Calum Chambers,2020,11,0,0,0,2,752
Calum Chambers,2021,11,0,0,0,0,171
Calum Chambers,2021,405,1,0,1,0,830
Calum Chambers,2022,405,2,0,0,0,344
Calum Chambers,2023,405,0,0,0,0,45
Calvin Bassey,2023,931,4,0,1,0,1220
Calvin Stengs,2021,417,1,0,1,1,1072
Calvin Stengs,2022,417,0,0,0,0,214
Calvin Verdonk,2020,3329,3,0,0,0,495
Calvin Verdonk,2021,3329,1,0,0,0,13
Cameron Archer,2021,405,0,0,0,0,24
Cameron Archer,2022,405,0,0,0,0,44
Cameron Archer,2023,350,1,0,4,0,1450
Cameron Archer,2023,405,1,0,0,0,5
Cameron Peupion,2022,1237,0,0,0,0,5
Can Bozdoğan,2019,33,2,0,0,0,237
Can Bozdoğan,2020,33,0,0,0,2,648
Caoimhín Kelleher,2020,31,0,0,0,0,180
Caoimhín Kelleher,2021,31,0,0,0,0,180
Caoimhín Kelleher,2022,31,0,0,0,0,90
Caoimhín Kelleher,2023,31,0,0,0,0,450
Carl Starfelt,2023,940,2,0,1,0,1617
Carles Aleñá,2019,131,0,0,0,0,170
Carles Aleñá,2019,150,1,0,1,0,730
Carles Aleñá,2020,131,1,0,0,0,48
Carles Aleñá,2020,3709,2,0,2,2,1368
Carles Aleñá,2021,3709,6,1,1,2,2339
Carles Aleñá,2022,3709,12,0,2,2,2126
Carles Aleñá,2023,3709,3,0,1,1,783
Carles Pérez,2019,12,2,0,1,3,563
Carles Pérez,2019,131,0,0,1,3,473
Carles Pérez,2020,12,0,0,2,2,761
Carles Pérez,2021,12,2,0,1,1,542
Carles Pérez,2022,940,4,0,3,5,2146
Carles Pérez,2023,940,1,0,0,0,439
Carles Soria,2021,1465,4,1,0,1,1818
Carlinhos,2019,1085,11,0,4,1,2436
Carlinhos,2021,7378,7,0,3,1,2294
Carlinhos,2022,7378,2,0,0,0,686
Carlinhos,2023,7378,8,0,6,3,1967
Carlo Pinsoglio,2020,506,0,0,0,0,40
Carlo Pinsoglio,2021,506,0,0,0,0,45
Carlos Akapo,2020,2687,3,0,1,0,866
Carlos Akapo,2021,2687,4,0,0,0,1847
Carlos Alcaraz,2022,180,3,0,4,2,1034
Carlos Alcaraz,2023,506,0,0,0,0,86
Carlos Augusto,2022,2919,4,0,6,5,3086
Carlos Augusto,2023,46,1,0,0,3,1025
Carlos Bacca,2019,1050,1,0,2,2,684
Carlos Bacca,2020,1050,1,0,5,0,779
Carlos Bacca,2021,16795,2,0,0,1,506
Carlos Baleba,2022,1082,3,1,0,2,472
Carlos Baleba,2023,1082,0,0,0,0,62
Carlos Baleba,2023,1237,4,0,0,0,594
Carlos Benavidez,2023,1108,2,0,1,1,555
Carlos Clerc,2019,3368,4,0,0,2,1846
Carlos Clerc,2020,3368,5,0,0,3,2776
Carlos Clerc,2021,3368,6,0,0,0,1517
Carlos Clerc,2022,1531,5,0,0,1,2647
Carlos Domínguez,2020,940,2,0,0,0,360
Carlos Domínguez,2021,940,1,0,0,0,341
Carlos Domínguez,2022,940,0,0,0,0,107
Carlos Domínguez,2023,940,1,0,0,0,994
Carlos Dotor,2023,940,2,0,0,0,688
Carlos Eduardo,2022,1465,2,0,2,0,724
Carlos Fernández,2019,16795,8,0,11,4,2196
Carlos Fernández,2020,368,0,0,0,0,141
Carlos Fernández,2020,681,5,0,1,2,387
Carlos Fernández,2022,681,6,0,1,0,623
Carlos Fernández,2023,681,2,0,2,1,406
Carlos García,2022,2687,0,0,0,1,24
Carlos Gruezo,2019,167,3,0,0,1,888
Carlos Gruezo,2020,167,4,0,0,0,2092
Carlos Gruezo,2021,167,7,0,0,0,969
Carlos Gruezo,2022,167,5,0,0,0,964
Carlos Isaac,2022,6912,2,0,0,0,343
Carlos Júnior,2019,2423,3,0,7,5,2454
Carlos Júnior,2020,2423,8,0,15,4,2754
Carlos Mané,2019,2425,0,0,1,6,1506
Carlos Mané,2020,2425,1,0,6,2,2367
Carlos Martín,2022,13,1,0,0,0,25
Carlos Neva,2019,16795,2,0,0,1,2210
Carlos Neva,2020,16795,1,0,0,0,1710
Carlos Neva,2021,16795,1,0,0,0,2116
Carlos Neva,2023,16795,3,0,0,2,2076
Carlos Romero,2023,1050,1,0,0,0,238
Carlos Soler,2019,1049,4,0,2,0,2073
Carlos Soler,2021,1049,4,0,11,5,2410
Carlos Soler,2022,583,0,0,3,3,1185
Carlos Soler,2022,1049,0,0,1,0,243
Carlos Soler,2023,583,1,0,1,2,612
Carlos Sánchez,2019,379,0,0,0,0,113
Carlos Valenzuela,2020,3329,3,0,3,1,914
Carlos Vicente,2023,1108,0,0,0,2,362
Carlos Vinícius,2019,294,2,0,18,8,1784
Carlos Vinícius,2020,148,2,0,1,0,305
Carlos Vinícius,2020,294,0,0,0,0,18
Carlos Vinícius,2021,294,0,0,0,0,6
Carlos Vinícius,2022,931,3,0,5,2,1101
Carlos Vinícius,2023,931,2,0,2,0,306
Carlos Álvarez,2022,368,1,0,0,0,9
Carlton Morris,2023,1031,2,0,7,6,1709
Carnejy Antoine,2022,3268,0,0,1,0,115
Carney Chukwuemeka,2020,405,0,0,0,0,18
Carney Chukwuemeka,2021,405,0,0,0,1,294
Carney Chukwuemeka,2022,631,0,0,0,0,345
Carney Chukwuemeka,2023,631,2,0,1,1,169
Carraça,2019,2503,4,0,2,3,2483
Carraça,2020,720,0,0,0,0,27
Carraça,2021,2457,12,0,0,3,2217
Carraça,2022,2424,4,0,0,2,1855
Carraça,2023,3325,0,1,0,1,438
Casagrande,2020,7378,0,0,0,0,3
Casemiro,2019,418,11,0,4,3,3091
Casemiro,2020,418,11,0,6,4,2903
Casemiro,2021,418,11,0,1,4,2576
Casemiro,2022,418,0,0,0,0,7
Casemiro,2022,985,7,2,4,3,2127
Casemiro,2023,985,4,0,1,1,1000
Casimir Ninga,2019,1420,2,1,3,1,678
Casimir Ninga,2020,1420,0,0,0,0,22
Casimir Ninga,2021,1420,2,0,0,0,401
Casper Tengstedt,2022,294,0,0,0,0,22
Casper Tengstedt,2023,294,0,0,3,1,444
Cassiano,2019,2503,8,0,2,1,1210
Cassiano,2021,6912,6,1,7,2,1598
Cassiano,2022,1465,2,0,2,0,899
Cassiano,2023,1465,2,0,5,3,906
Castello Lukeba,2021,1041,1,0,2,0,2096
Castello Lukeba,2022,1041,9,0,2,0,2986
Castello Lukeba,2023,23826,2,0,1,0,1199
Castro,2020,1075,1,0,2,3,1437
Castro,2021,1075,4,0,0,2,1151
Castro,2022,1075,1,0,1,1,602
Castro,2023,979,1,0,0,0,131
Castro,2023,1075,0,0,0,0,39
Cauley Woodrow,2023,1031,2,0,0,0,210
Cauly,2019,127,0,0,2,0,718
Cauê Silva,2020,2457,3,0,0,0,415
Cebio Soukou,2020,10,2,0,1,0,454
Cedric Itten,2021,65,1,0,2,0,633
Cedric Teuchert,2020,89,2,0,3,1,741
Celton Biai,2022,2420,0,0,0,0,450
Cengiz Ünder,2019,12,2,0,3,0,839
Cengiz Ünder,2020,12,0,0,0,0,34
Cengiz Ünder,2020,1003,0,0,0,2,275
Cengiz Ünder,2021,244,2,0,10,3,2208
Cengiz Ünder,2022,244,3,0,5,4,2495
Cenk Tosun,2019,29,0,0,1,0,290
Cenk Tosun,2019,873,0,0,1,0,176
Cenk Tosun,2020,29,1,0,0,0,44
Cenk Tosun,2021,29,0,0,0,0,6
Cenk Özkacar,2022,1049,1,0,0,0,1363
Cenk Özkacar,2023,1049,2,0,0,0,778
Cesare Casadei,2023,631,0,0,0,0,13
Cesc Fàbregas,2019,162,1,1,0,3,935
Cesc Fàbregas,2020,162,2,0,2,3,874
Cesc Fàbregas,2021,162,0,0,0,0,36
Chadi Riad,2022,131,0,0,0,0,1
Chadi Riad,2023,150,0,0,0,0,1219
Chadrac Akolo,2019,1416,1,0,2,1,540
Chahreddine Boukholda,2019,2457,0,0,0,0,61
Chaka Traorè,2020,130,0,0,0,0,16
Chancel Mbemba,2019,720,3,0,2,1,1990
Chancel Mbemba,2020,720,5,0,1,0,2352
Chancel Mbemba,2021,720,3,0,2,0,2786
Chancel Mbemba,2022,244,2,0,5,0,2850
Chancel Mbemba,2023,244,0,0,2,2,1618
Chang-hoon Kwon,2019,60,0,0,2,1,666
Chang-hoon Kwon,2020,60,2,0,0,0,207
Charalampos Lykogiannis,2019,1390,4,0,0,1,1249
Charalampos Lykogiannis,2020,1390,10,0,4,2,2523
Charalampos Lykogiannis,2021,1390,2,0,1,0,1821
Charalampos Lykogiannis,2022,1025,3,0,2,0,1106
Charalampos Lykogiannis,2023,1025,1,0,1,1,704
Charles,2019,1301,2,0,0,0,810
Charles,2019,1533,7,0,6,1,1294
Charles,2020,1301,0,0,0,0,270
Charles,2021,6912,1,0,0,0,1260
Charles,2023,2420,0,0,0,0,315
Charles Abi,2019,618,2,0,0,0,617
Charles Abi,2020,618,1,0,3,2,904
Charles Aránguiz,2019,15,1,0,1,3,2126
Charles Aránguiz,2020,15,4,0,0,0,1674
Charles Aránguiz,2021,15,2,0,1,4,1575
Charles Aránguiz,2022,15,1,0,1,0,491
Charles Costes,2020,2969,0,0,0,0,1
Charles De Ketelaere,2022,5,2,0,0,1,1101
Charles De Ketelaere,2023,800,1,0,6,6,1349
Charles Pickel,2021,3329,10,0,0,1,2375
Charles Pickel,2022,2239,8,1,1,0,2492
Charles Traoré,2019,995,3,0,0,1,1742
Charles Traoré,2020,995,6,0,1,0,1701
Charles Traoré,2021,995,3,0,0,0,715
Charles Traoré,2022,995,2,0,0,0,482
Charles-Andreas Brym,2019,2457,0,0,0,0,10
Charlie Austin,2020,984,0,0,0,0,135
Charlie Cresswell,2021,399,1,0,0,0,140
Charlie Daniels,2019,989,0,0,0,0,127
Charlie Goode,2021,1148,3,0,0,0,448
Charlie Taylor,2019,1132,3,0,0,1,1946
Charlie Taylor,2020,1132,1,0,0,1,2428
Charlie Taylor,2021,1132,3,0,0,3,2730
Charlie Taylor,2023,1132,6,0,1,1,1543
Charlys,2023,276,0,0,0,0,1
Cheick Doucouré,2020,826,8,0,2,1,2633
Cheick Doucouré,2021,826,7,1,1,4,2948
Cheick Doucouré,2022,873,10,0,0,3,2786
Cheick Doucouré,2023,873,2,0,0,0,922
Cheick Doukouré,2020,3368,1,0,0,0,95
Cheick Keita,2022,1421,1,0,0,0,687
Cheick Oumar Konaté,2022,3524,2,0,0,0,572
Cheick Oumar Konaté,2023,3524,4,0,1,1,971
Cheick Souaré,2020,244,0,0,0,0,9
Cheick Timite,2019,1416,0,0,0,0,116
Cheick Traoré,2020,826,0,0,0,0,37
Cheikh Niasse,2019,1082,0,0,0,0,14
Cheikh Sabaly,2020,347,0,0,0,0,11
Cheikh Sabaly,2023,347,4,0,3,0,1231
Cheikhou Kouyaté,2019,873,4,0,1,1,2536
Cheikhou Kouyaté,2020,873,4,0,1,0,3123
Cheikhou Kouyaté,2021,873,3,0,0,1,1978
Cheikhou Kouyaté,2022,703,3,0,1,0,878
Cheikhou Kouyaté,2023,703,2,0,0,0,203
Chem Campbell,2022,543,0,0,0,0,68
Chema Rodríguez,2019,3709,4,0,0,0,308
Chema Rodríguez,2020,3709,3,1,0,0,557
Cher Ndour,2022,294,0,0,0,0,1
Cher Ndour,2023,583,1,0,0,0,25
Cher Ndour,2023,1075,0,0,1,0,58
Chermiti,2022,336,4,0,3,2,839
Chermiti,2023,29,1,0,0,0,57
Chicharito,2019,368,0,0,1,0,446
Chicharito,2019,379,0,0,1,0,107
Chico Geraldes,2019,336,1,0,0,0,260
Chico Geraldes,2020,2425,4,0,0,2,1915
Chico Geraldes,2021,1465,8,0,1,2,1639
Chico Geraldes,2022,1465,9,0,4,4,1840
Chico Lamba,2022,336,0,0,0,0,45
Chico Teixeira,2020,2457,3,0,2,0,560
Chico Teixeira,2021,2457,1,0,0,0,534
Chidera Ejuke,2022,44,0,0,0,3,885
Chidozie Awaziem,2019,1244,10,0,0,0,1993
Chidozie Awaziem,2020,2503,9,2,0,1,2253
Chidozie Awaziem,2021,2503,1,0,0,1,270
Chidozie Awaziem,2023,2503,4,0,0,0,1285
Chiedozie Ogbene,2023,1031,0,0,3,2,1550
Chima Akas,2019,2457,2,0,0,1,1294
Chima Akas,2020,2457,0,0,0,0,46
Chima Akas,2021,2457,10,0,1,1,1754
Chimy Ávila,2019,331,6,0,9,3,1592
Chimy Ávila,2020,331,0,0,0,0,199
Chimy Ávila,2021,331,9,0,6,2,1876
Chimy Ávila,2022,331,7,1,8,2,1722
Chimy Ávila,2023,150,1,0,1,0,138
Chimy Ávila,2023,331,3,2,1,3,866
China,2019,1301,4,0,0,0,1245
China,2020,1301,1,1,0,2,899
China,2021,1301,4,0,0,0,574
China,2022,1301,4,0,0,0,396
Chiquinho,2019,294,2,0,2,5,1513
Chiquinho,2020,294,3,0,2,0,345
Chiquinho,2021,543,0,0,0,3,203
Chiquinho,2021,1075,0,0,0,0,200
Chiquinho,2021,1465,5,0,3,3,840
Chiquinho,2022,294,2,0,1,1,1368
Chiquinho,2023,294,1,0,0,0,185
Chiquinho,2023,3329,5,1,3,2,1048
Choco Lozano,2020,2687,5,0,3,2,1525
Choco Lozano,2021,2687,8,0,7,4,1675
Choco Lozano,2022,2687,6,0,1,1,1440
Choco Lozano,2023,3302,1,0,0,0,247
Choco Lozano,2023,3709,1,0,0,0,90
Chris Basham,2019,350,4,0,0,1,3255
Chris Basham,2020,350,5,0,0,1,2586
Chris Basham,2023,350,1,0,0,0,318
Chris Bedia,2023,89,0,0,0,0,27
Chris Führich,2021,79,3,0,3,2,1727
Chris Führich,2022,79,2,0,5,2,1891
Chris Führich,2023,79,2,0,6,7,1834
Chris Mepham,2019,989,1,0,1,0,911
Chris Mepham,2022,989,7,0,0,0,2198
Chris Mepham,2023,989,1,0,0,0,265
Chris Ramos,2022,2687,2,0,1,0,705
Chris Ramos,2023,2687,2,0,5,1,1949
Chris Richards,2019,27,0,0,0,0,6
Chris Richards,2020,27,0,0,0,1,88
Chris Richards,2020,533,1,0,0,1,947
Chris Richards,2021,27,0,0,0,0,2
Chris Richards,2021,533,1,0,1,1,1300
Chris Richards,2022,873,0,0,0,0,443
Chris Richards,2023,873,2,0,1,0,1281
Chris Smalling,2019,12,1,0,3,2,2476
Chris Smalling,2020,12,4,0,0,1,1200
Chris Smalling,2021,12,0,0,3,0,2089
Chris Smalling,2022,12,7,0,3,1,2807
Chris Smalling,2023,12,0,0,0,0,331
Chris Wood,2019,1132,1,0,14,1,2446
Chris Wood,2020,1132,0,0,12,3,2751
Chris Wood,2021,762,0,0,2,0,1328
Chris Wood,2021,1132,1,0,3,0,1379
Chris Wood,2022,703,0,0,1,0,376
Chris Wood,2022,762,0,0,2,0,440
Chris Wood,2023,703,0,0,8,1,865
Chrislain Matsima,2020,162,2,0,0,0,349
Chrislain Matsima,2021,162,0,0,0,0,129
Chrislain Matsima,2022,162,0,0,0,1,445
Chrislain Matsima,2022,1158,0,0,0,0,223
Chrislain Matsima,2023,162,2,0,0,1,297
Chrislain Matsima,2023,3524,0,0,1,0,360
Christian Acella,2022,2239,0,0,0,0,14
Christian Atsu,2019,762,2,0,0,3,741
Christian Benteke,2019,873,4,1,2,1,1258
Christian Benteke,2020,873,3,0,10,1,1817
Christian Benteke,2021,873,3,0,4,1,1137
Christian Celesia,2020,416,0,0,0,0,1
Christian Clemens,2019,3,0,0,0,0,15
Christian Dalle Mura,2020,430,0,0,0,0,1
Christian Eriksen,2019,46,0,0,1,2,700
Christian Eriksen,2019,148,5,0,2,2,1092
Christian Eriksen,2020,46,1,0,3,0,1391
Christian Eriksen,2021,1148,1,0,1,4,938
Christian Eriksen,2022,985,3,0,1,8,2063
Christian Eriksen,2023,985,1,0,1,1,886
Christian Früchtl,2021,27,0,0,0,0,9
Christian Fuchs,2019,1003,0,0,0,0,770
Christian Fuchs,2020,1003,4,0,0,0,702
Christian Gebauer,2020,10,0,0,1,1,676
Christian Gentner,2019,89,4,0,3,3,2452
Christian Gentner,2020,89,0,0,0,0,1036
Christian Groß,2019,86,2,0,0,0,870
Christian Groß,2020,86,8,0,0,1,1472
Christian Groß,2022,86,4,0,1,1,1903
Christian Groß,2023,86,1,0,0,1,557
Christian Gytkjaer,2022,2919,0,0,1,0,542
Christian Günter,2019,60,2,0,2,10,3031
Christian Günter,2020,60,2,0,3,3,3060
Christian Günter,2021,60,2,0,2,10,3060
Christian Günter,2022,60,5,0,1,4,2748
Christian Günter,2023,60,0,0,0,1,183
Christian Kabasele,2019,1010,3,1,0,2,2252
Christian Kabasele,2021,1010,0,0,0,0,1190
Christian Kabasele,2023,410,5,0,1,1,859
Christian Kouamé,2019,252,1,0,5,3,916
Christian Kouamé,2019,430,0,0,0,2,263
Christian Kouamé,2020,430,4,0,2,1,1018
Christian Kouamé,2022,430,5,0,4,4,1871
Christian Kouamé,2023,430,0,0,1,1,681
Christian Maggio,2020,4171,2,0,0,0,293
Christian Mawissa,2022,415,1,0,0,0,97
Christian Mawissa,2023,415,1,0,2,0,626
Christian Nørgaard,2021,1148,8,0,3,4,3059
Christian Nørgaard,2022,1148,6,0,1,4,1770
Christian Nørgaard,2023,1148,8,0,2,1,2058
Christian Oliva,2019,1390,1,0,1,1,463
Christian Oliva,2020,1049,0,0,0,2,192
Christian Oliva,2020,1390,2,0,0,1,386
Christian Pastina,2020,4171,1,0,0,1,120
Christian Pulisic,2019,631,0,0,9,6,1727
Christian Pulisic,2020,631,2,0,4,2,1737
Christian Pulisic,2021,631,2,0,6,2,1286
Christian Pulisic,2022,631,1,0,1,1,813
Christian Pulisic,2023,5,1,0,7,6,1765
Christian Rivera,2019,1244,3,0,0,0,309
Christian Strohdiek,2019,127,3,0,1,2,1364
Christoph Baumgartner,2019,533,3,0,7,4,1494
Christoph Baumgartner,2020,533,7,0,6,5,2380
Christoph Baumgartner,2021,533,5,0,7,1,1896
Christoph Baumgartner,2022,533,7,0,7,7,2582
Christoph Baumgartner,2023,23826,3,0,3,3,787
Christoph Klarer,2023,105,6,0,1,2,1496
Christoph Kramer,2019,18,4,0,0,0,1464
Christoph Kramer,2020,18,5,0,0,2,2034
Christoph Kramer,2021,18,1,0,0,0,739
Christoph Kramer,2022,18,4,0,0,1,2230
Christoph Kramer,2023,18,3,0,0,0,239
Christoph Zimmermann,2019,1123,3,0,0,1,1431
Christoph Zimmermann,2021,1123,0,0,0,0,157
Christoph Zimmermann,2023,105,4,0,0,0,859
Christophe Hérelle,2019,417,3,1,3,0,1104
Christophe Hérelle,2020,3911,3,0,0,0,1378
Christophe Hérelle,2021,3911,6,0,0,0,1938
Christophe Hérelle,2022,3911,2,0,0,0,1059
Christophe Hérelle,2023,347,2,1,0,0,1175
Christophe Jallet,2019,1416,0,0,1,1,855
Christopher Antwi-Adjei,2019,127,2,0,1,2,2473
Christopher Antwi-Adjei,2021,80,2,0,1,2,1106
Christopher Antwi-Adjei,2022,80,2,0,3,8,1989
Christopher Antwi-Adjei,2023,80,4,0,1,2,1053
Christopher Jullien,2022,969,5,0,0,2,2696
Christopher Jullien,2023,969,5,0,0,0,803
Christopher Lenz,2019,89,2,0,0,3,2269
Christopher Lenz,2020,89,3,0,0,4,2259
Christopher Lenz,2021,24,6,0,0,1,659
Christopher Lenz,2022,24,1,0,0,2,1284
Christopher Lenz,2023,24,0,0,0,0,9
Christopher Lenz,2023,23826,0,0,0,0,33
Christopher Nkunku,2019,23826,2,0,5,15,1925
Christopher Nkunku,2020,23826,2,0,6,7,1894
Christopher Nkunku,2021,23826,2,0,20,15,2733
Christopher Nkunku,2022,23826,4,0,16,6,1897
Christopher Nkunku,2023,631,0,0,2,0,319
Christopher Operi,2023,738,4,0,1,5,1637
Christopher Rocchia,2020,244,0,0,0,0,20
Christopher Scott,2020,27,0,0,0,0,32
Christopher Trimmel,2019,89,6,0,0,11,2864
Christopher Trimmel,2020,89,9,0,1,10,2579
Christopher Trimmel,2021,89,5,0,2,0,1995
Christopher Trimmel,2022,89,1,0,0,6,1809
Christopher Trimmel,2023,89,1,1,0,1,1105
Christopher Wooh,2021,826,2,0,0,2,1050
Christopher Wooh,2022,273,4,0,0,1,1006
Christopher Wooh,2022,826,0,0,0,0,3
Christopher Wooh,2023,273,1,1,1,0,641
Christos Tzolis,2021,1123,0,0,0,0,328
Chuchu,2022,1301,1,0,1,0,570
Chukwubuikem Ikwuemesi,2023,380,2,0,1,1,608
Chumi,2022,3302,5,0,1,0,1486
Chumi,2023,3302,3,0,0,1,1667
Ché Adams,2019,180,0,0,4,3,1106
Ché Adams,2020,180,1,0,9,5,2674
Ché Adams,2021,180,0,0,7,3,2042
Ché Adams,2022,180,1,0,5,3,1997
Ciaran Clark,2019,762,2,0,2,0,1188
Ciaran Clark,2020,762,3,0,1,0,1893
Ciaran Clark,2021,762,2,1,0,1,1014
Ciprian Tatarusanu,2019,1041,0,0,0,0,180
Ciprian Tatarusanu,2020,5,0,0,0,0,90
Ciprian Tatarusanu,2021,5,0,0,0,0,540
Ciprian Tatarusanu,2022,5,0,0,0,1,1440
Ciro Immobile,2019,398,7,0,35,8,3086
Ciro Immobile,2020,398,5,1,21,7,2953
Ciro Immobile,2021,398,4,0,27,3,2716
Ciro Immobile,2022,398,3,0,12,5,2225
Ciro Immobile,2023,398,6,0,6,1,1281
Claud Adjapong,2019,276,0,0,0,0,228
Claude Gonçalves,2019,2424,7,0,1,1,1947
Claude Gonçalves,2020,2424,4,0,2,2,2268
Claudemir,2019,1075,2,0,0,1,334
Claudemir,2021,6912,7,0,0,1,2012
Claudemir,2022,6912,5,0,0,1,1370
Claudio Bravo,2019,281,0,0,0,0,346
Claudio Bravo,2020,150,3,0,0,0,1800
Claudio Bravo,2021,150,2,0,0,0,1457
Claudio Bravo,2022,150,2,0,0,0,1080
Claudio Bravo,2023,150,0,0,0,0,630
Claudio Falcão,2019,3336,6,1,0,1,2227
Claudio Falcão,2020,4294,4,0,0,1,1321
Claudio Falcão,2023,4294,7,0,3,1,1811
Claudio Pizarro,2019,86,0,0,0,0,214
Claudio Terzi,2020,3522,9,0,1,1,1873
Clayton,2022,3268,6,1,4,0,1174
Clayton,2023,3268,4,0,8,1,1614
Clemens Riedel,2023,105,2,0,0,0,557
Clinton Mata,2023,1041,4,0,0,1,1543
Clinton Mola,2021,79,0,0,0,0,113
Clinton Mola,2022,79,1,0,0,0,14
Cláudio Ramos,2019,7179,3,0,0,0,2610
Cláudio Ramos,2021,720,0,0,0,0,89
Cláudio Ramos,2022,720,0,0,0,0,90
Cláudio Tavares,2019,3336,1,0,0,0,139
Cláudio Winck,2020,1301,7,0,0,5,2488
Cláudio Winck,2021,1301,10,1,4,1,2578
Cláudio Winck,2022,1301,3,0,6,3,2421
Clément Depres,2020,1160,0,0,0,0,13
Clément Grenier,2019,273,2,0,1,0,843
Clément Grenier,2020,273,3,0,4,3,1077
Clément Grenier,2021,237,1,0,1,0,56
Clément Grenier,2022,237,7,0,0,0,713
Clément Lenglet,2019,131,11,0,2,1,2428
Clément Lenglet,2020,131,11,0,1,0,2476
Clément Lenglet,2021,131,4,0,0,1,817
Clément Lenglet,2022,148,3,0,0,2,2027
Clément Lenglet,2023,405,2,0,0,1,782
Clément Michelin,2020,826,3,1,0,4,1147
Clément Vidal,2019,969,1,0,0,0,90
Clément Vidal,2020,969,0,0,0,0,86
Clément Vidal,2022,1147,5,1,1,0,1900
Clésio Baúque,2021,1301,0,0,0,2,467
Clésio Baúque,2022,1301,0,0,0,0,59
Cody Drameh,2021,399,1,0,0,0,126
Cody Drameh,2022,399,0,0,0,0,70
Cody Gakpo,2022,31,0,0,7,3,1465
Cody Gakpo,2023,31,0,0,5,3,1062
Coke,2019,3368,3,0,1,0,989
Coke,2020,3368,1,0,0,0,839
Coke,2021,3368,1,0,1,0,114
Cole Palmer,2021,281,0,0,0,0,122
Cole Palmer,2022,281,1,0,0,1,358
Cole Palmer,2023,281,0,0,0,0,10
Cole Palmer,2023,631,7,0,10,6,1570
Colin Dagba,2019,583,1,0,0,0,666
Colin Dagba,2020,583,3,0,1,2,1356
Colin Dagba,2021,583,1,0,0,0,166
Colin Dagba,2022,667,3,0,0,0,958
Conan Ledesma,2020,2687,0,0,0,0,2880
Conan Ledesma,2021,2687,4,0,0,0,3420
Conan Ledesma,2022,2687,2,0,0,0,3060
Conan Ledesma,2023,2687,0,0,0,0,2059
Connor Roberts,2021,1132,2,0,1,1,1690
Connor Ronan,2022,543,0,0,0,0,1
Connor Wickham,2019,873,0,0,1,1,90
Conor Bradley,2023,31,1,0,1,3,302
Conor Coady,2019,543,5,0,0,0,3420
Conor Coady,2020,543,5,0,1,0,3304
Conor Coady,2021,543,4,0,4,0,3363
Conor Coady,2022,29,2,0,1,1,2095
Conor Coventry,2022,379,0,0,0,0,1
Conor Gallagher,2020,984,11,0,2,2,2532
Conor Gallagher,2022,631,11,0,3,1,1616
Conor Gallagher,2023,631,6,0,2,4,2006
Conor Hourihane,2019,405,4,0,3,5,1539
Conor Hourihane,2020,405,0,0,1,1,228
Conor Noß,2021,18,0,0,0,0,50
Conor Townsend,2020,984,0,0,0,2,2235
Corentin Jean,2019,415,0,0,0,0,6
Corentin Jean,2020,826,3,0,1,3,569
Corentin Jean,2021,826,2,0,1,0,240
Corentin Tolisso,2019,27,0,0,1,2,638
Corentin Tolisso,2020,27,1,1,1,0,779
Corentin Tolisso,2021,27,0,0,2,1,703
Corentin Tolisso,2022,1041,3,0,1,2,2045
Corentin Tolisso,2023,1041,3,0,1,0,1135
